Outlet,Date,Time,NetSales,Tax,TotalAmount,ReceiptNumber,Items,TotalItem,PaymentMethod,UseLoyaltyCard
SHOP002,2025-08-26,13:42:50,18018.018,1981.982,20000,SHOP002AUG2500900,BLACK,1,Cash,0
SHOP003,2025-08-26,13:43:21,27027.027,2972.973,30000,SHOP003AUG2501611,WHITE (Arabica),1,BCA,0
SHOP001,2025-08-26,13:44:25,27027.027,2972.973,30000,SHOP001AUG2502361,WHITE (Houseblend),1,BCA,0
SHOP001,2025-08-26,14:10:37,27027.027,2972.973,30000,SHOP001AUG2502362,Apple Pie Latte (Gedhe),1,BCA,0
SHOP003,2025-08-26,14:11:24,21621.622,2378.378,24000,SHOP003AUG2501612,Matcha Latte (Hot),1,BCA,0
SHOP001,2025-08-26,14:24:15,54054.054,5945.946,60000,SHOP001AUG2502363,"Creamy Chocolate Cake, Candy Latte (Gedhe)",2,BCA,0
SHOP003,2025-08-26,14:27:29,27027.027,2972.973,30000,SHOP003AUG2501613,Green Thai Tea (Gedhe),1,BCA,0
SHOP001,2025-08-26,14:32:18,18918.919,2081.081,21000,SHOP001AUG2502364,Green Apple,1,BCA,0
SHOP001,2025-08-26,14:33:50,18918.919,2081.081,21000,SHOP001AUG2502365,Shakencano,1,Cash,0
SHOP001,2025-08-26,14:34:38,22522.523,2477.477,25000,SHOP001AUG2502366,Chocolate (Ice),1,BCA,0
SHOP001,2025-08-26,14:36:18,19819.82,2180.18,22000,SHOP001AUG2502367,Jus Semangka,1,BCA,0
SHOP002,2025-08-26,14:37:50,32432.432,3567.568,36000,SHOP002AUG2500901,"Nostaltea, Jasmine (Ice)",2,BCA,0
SHOP002,2025-08-26,14:41:51,20720.721,2279.279,23000,SHOP002AUG2500902,Moody,1,BCA,0
SHOP001,2025-08-26,14:46:39,27027.027,2972.973,30000,SHOP001AUG2502368,Thai Tea (Gedhe),1,BCA,0
SHOP001,2025-08-26,14:46:40,20720.721,2279.279,23000,SHOP001AUG2502369,Moody,1,Cash,0
SHOP003,2025-08-26,14:47:57,27027.027,2972.973,30000,SHOP003AUG2501614,Green Thai Tea (Gedhe),1,Cash,0
SHOP003,2025-08-26,14:53:17,10810.811,1189.189,12000,SHOP003AUG2501615,Espresso Arabica (On The Rock),1,Cash,0
SHOP001,2025-08-26,15:05:18,27027.027,2972.973,30000,SHOP001AUG2502370,Thai Tea (Gedhe),1,BCA,0
SHOP001,2025-08-26,15:06:24,20720.721,2279.279,23000,SHOP001AUG2502371,Friendly Coffee (Ice double shot),1,BCA,0
SHOP003,2025-08-26,15:08:35,27027.027,2972.973,30000,SHOP003AUG2501616,Matcha Latte (Gedhe),1,BCA,0
SHOP003,2025-08-26,15:10:52,27027.027,2972.973,30000,SHOP003AUG2501617,Matcha Latte (Gedhe),1,BCA,0
SHOP001,2025-08-26,15:24:31,18018.018,1981.982,20000,SHOP001AUG2502372,Americano (Hot Houseblend),1,BCA,0
SHOP001,2025-08-26,15:25:12,27027.027,2972.973,30000,SHOP001AUG2502373,Butterscotch Latte (Gedhe),1,BCA,0
SHOP003,2025-08-26,15:25:34,18018.018,1981.982,20000,SHOP003AUG2501618,BLACK,1,Cash,0
SHOP002,2025-08-26,15:43:12,27027.027,2972.973,30000,SHOP002AUG2500903,Hazelnut Latte (Gedhe),1,BCA,0
SHOP002,2025-08-26,15:49:05,6306.306,693.694,7000,SHOP002AUG2500904,Extra Shot (Arabica),1,BCA,0
SHOP001,2025-08-26,15:52:42,19819.82,2180.18,22000,SHOP001AUG2502374,Cappuccino (Hot Arabica),1,BCA,0
SHOP003,2025-08-26,15:56:38,27027.027,2972.973,30000,SHOP003AUG2501619,Creamy Chocolate Cake,1,BCA,0
SHOP003,2025-08-26,15:57:32,43243.243,4756.757,48000,SHOP003AUG2501620,"Chocolate (Hot), Friendly Coffee (Ice)",2,Cash,0
SHOP001,2025-08-26,16:00:57,27027.027,2972.973,30000,SHOP001AUG2502375,Happy Moca (Ice),1,BCA,0
SHOP002,2025-08-26,16:01:11,18918.919,2081.081,21000,SHOP002AUG2500905,Green Apple,1,BCA,0
SHOP001,2025-08-26,16:02:06,21621.622,2378.378,24000,SHOP001AUG2502376,Matcha Latte (Hot),1,BCA,0
SHOP001,2025-08-26,16:04:21,10810.811,1189.189,12000,SHOP001AUG2502377,Nutella Meses,1,Cash,0
SHOP001,2025-08-26,16:04:27,48648.649,5351.351,54000,SHOP001AUG2502378,"Friendly Coffee (Gedhe), Matcha Latte (Hot)",2,BCA,0
SHOP001,2025-08-26,16:05:06,20720.721,2279.279,23000,SHOP001AUG2502379,Red Liquid,1,BCA,0
SHOP002,2025-08-26,16:09:55,21621.622,2378.378,24000,SHOP002AUG2500906,Creamy Klepon,1,BCA,0
SHOP001,2025-08-26,16:18:53,25225.225,2774.775,28000,SHOP001AUG2502380,Croffle,1,Cash,0
SHOP001,2025-08-26,16:22:06,10810.811,1189.189,12000,SHOP001AUG2502381,Nutella Meses,1,BCA,0
SHOP003,2025-08-26,16:28:52,21621.622,2378.378,24000,SHOP003AUG2501621,Berry Cake,1,BCA,0
SHOP003,2025-08-26,16:31:09,31531.532,3468.468,35000,SHOP003AUG2501622,"BLACK (Houseblend), Nostaltea",2,Cash,0
SHOP003,2025-08-26,16:33:18,37837.838,4162.162,42000,SHOP003AUG2501623,"Butterscotch Latte (Gedhe), Banana Bread (Original)",2,BCA,0
SHOP001,2025-08-26,16:36:17,21621.622,2378.378,24000,SHOP001AUG2502382,Apple Pie Latte,1,BCA,0
SHOP003,2025-08-26,16:38:32,36936.937,4063.063,41000,SHOP003AUG2501624,"Americano (Hot Arabica), Green Apple",2,BCA,0
SHOP001,2025-08-26,16:47:38,18018.018,1981.982,20000,SHOP001AUG2502383,Americano (Hot Arabica),1,BCA,0
SHOP001,2025-08-26,16:50:48,20720.721,2279.279,23000,SHOP001AUG2502384,Basic Latte (Ice Arabica),1,BCA,0
SHOP003,2025-08-26,16:58:13,26126.126,2873.874,29000,SHOP003AUG2501625,"Sitrus Cafe, Air Mineral",2,Cash,0
SHOP001,2025-08-26,17:02:01,21621.622,2378.378,24000,SHOP001AUG2502385,Berry Cake,1,BCA,0
SHOP001,2025-08-26,17:15:52,21621.622,2378.378,24000,SHOP001AUG2502386,Matcha Latte (Ice),1,BCA,0
SHOP003,2025-08-26,17:28:25,10810.811,1189.189,12000,SHOP003AUG2501626,Espresso Houseblend (Basic Espresso),1,BCA,0
SHOP002,2025-08-26,17:34:04,18918.919,2081.081,21000,SHOP002AUG2500907,Jasmine (Ice),1,BCA,0
SHOP001,2025-08-26,17:37:14,19819.82,2180.18,22000,SHOP001AUG2502387,Cappuccino (Ice Houseblend),1,BCA,0
SHOP003,2025-08-26,17:38:17,21621.622,2378.378,24000,SHOP003AUG2501627,Berry Cake,1,Cash,0
SHOP003,2025-08-26,17:39:11,19819.82,2180.18,22000,SHOP003AUG2501628,Cappuccino (Hot Arabica),1,BCA,0
SHOP001,2025-08-26,17:53:17,18918.919,2081.081,21000,SHOP001AUG2502388,Thai Tea,1,BCA,0
SHOP003,2025-08-26,18:06:15,27027.027,2972.973,30000,SHOP003AUG2501629,WHITE,1,BCA,0
SHOP001,2025-08-26,18:13:58,10810.811,1189.189,12000,SHOP001AUG2502389,Espresso Houseblend (On The Rock),1,BCA,0
SHOP002,2025-08-26,18:16:55,20720.721,2279.279,23000,SHOP002AUG2500908,Vanilla Latte,1,Cash,0
SHOP003,2025-08-26,18:18:28,27027.027,2972.973,30000,SHOP003AUG2501630,WHITE (Arabica),1,Cash,0
SHOP003,2025-08-26,18:21:50,38738.739,4261.261,43000,SHOP003AUG2501631,"Friendly Coffee (Ice double shot), Americano (Ice Arabica)",2,BCA,0
SHOP003,2025-08-26,18:24:25,28828.829,3171.171,32000,SHOP003AUG2501632,"BLACK, Banana Bread (Original)",2,BCA,0
SHOP002,2025-08-26,18:25:07,21621.622,2378.378,24000,SHOP002AUG2500909,Cold Brew,1,BCA,0
SHOP001,2025-08-26,18:25:21,18018.018,1981.982,20000,SHOP001AUG2502390,Americano (Ice Arabica),1,Cash,0
SHOP001,2025-08-26,18:32:30,0.0,0.0,0,SHOP001AUG2502391,Chocolate (Hot),1,Cash,1
SHOP001,2025-08-26,18:35:04,20720.721,2279.279,23000,SHOP001AUG2502392,Vanilla Latte,1,BCA,0
SHOP002,2025-08-26,18:35:26,27027.027,2972.973,30000,SHOP002AUG2500910,WHITE (Houseblend),1,Cash,0
SHOP003,2025-08-26,18:36:23,27027.027,2972.973,30000,SHOP003AUG2501633,Biru (Gedhe),1,BCA,0
SHOP003,2025-08-26,18:40:43,21621.622,2378.378,24000,SHOP003AUG2501634,Creamy Klepon,1,BCA,0
SHOP003,2025-08-26,18:52:51,10810.811,1189.189,12000,SHOP003AUG2501635,Espresso Houseblend (On The Rock),1,BCA,0
SHOP001,2025-08-26,18:58:11,20720.721,2279.279,23000,SHOP001AUG2502393,Hazelnut Latte,1,Cash,0
SHOP003,2025-08-26,18:58:50,18918.919,2081.081,21000,SHOP003AUG2501636,Lemon Tea (Ice),1,BCA,0
SHOP002,2025-08-26,18:59:02,27027.027,2972.973,30000,SHOP002AUG2500911,WHITE (Houseblend),1,BCA,0
SHOP003,2025-08-26,19:02:43,32432.432,3567.568,36000,SHOP003AUG2501637,"Cold Brew, Gula Gula",2,BCA,0
SHOP001,2025-08-26,19:06:31,20720.721,2279.279,23000,SHOP001AUG2502394,Friendly Coffee (Hot double shot),1,BCA,0
SHOP001,2025-08-26,19:11:35,27027.027,2972.973,30000,SHOP001AUG2502395,WHITE,1,BCA,0
SHOP001,2025-08-26,19:28:15,9009.009,990.991,10000,SHOP001AUG2502396,Donat Polos,1,BCA,0
SHOP003,2025-08-26,19:29:11,4504.505,495.495,5000,SHOP003AUG2501638,Air Mineral,1,BCA,0
SHOP001,2025-08-26,19:37:58,21621.622,2378.378,24000,SHOP001AUG2502397,Cold Brew,1,BCA,0
SHOP003,2025-08-26,19:40:45,27027.027,2972.973,30000,SHOP003AUG2501639,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP001,2025-08-26,19:42:50,10810.811,1189.189,12000,SHOP001AUG2502398,Banana Bread (Original),1,BCA,0
SHOP003,2025-08-26,19:47:21,27027.027,2972.973,30000,SHOP003AUG2501640,WHITE (Houseblend),1,BCA,0
SHOP001,2025-08-26,20:00:13,22522.523,2477.477,25000,SHOP001AUG2502399,Matcha Espresso,1,BCA,0
SHOP003,2025-08-26,20:01:56,48648.649,5351.351,54000,SHOP003AUG2501641,"Matcha Latte (Ice), WHITE (Houseblend)",2,BCA,0
SHOP002,2025-08-26,20:04:13,18918.919,2081.081,21000,SHOP002AUG2500912,Lemon Tea (Hot),1,BCA,0
SHOP002,2025-08-26,20:04:43,18918.919,2081.081,21000,SHOP002AUG2500913,Red Apple,1,BCA,0
SHOP001,2025-08-26,20:18:18,19819.82,2180.18,22000,SHOP001AUG2502400,Cappuccino (Hot Arabica),1,Cash,0
SHOP003,2025-08-26,20:36:41,19819.82,2180.18,22000,SHOP003AUG2501642,Cappuccino (Ice Arabica),1,BCA,0
SHOP002,2025-08-26,20:42:19,45945.946,5054.054,51000,SHOP002AUG2500914,"Biru (Gedhe), Green Thai Tea",2,BCA,0
SHOP001,2025-08-26,20:47:40,21621.622,2378.378,24000,SHOP001AUG2502401,Creamy Klepon,1,BCA,0
SHOP001,2025-08-26,20:49:25,48648.649,5351.351,54000,SHOP001AUG2502402,"Berry Cake, WHITE (Houseblend)",2,BCA,0
SHOP003,2025-08-26,20:50:27,20720.721,2279.279,23000,SHOP003AUG2501643,Basic Latte (Ice Houseblend),1,Cash,0
SHOP003,2025-08-26,20:52:53,0.0,0.0,0,SHOP003AUG2501644,Summer,1,Cash,1
SHOP002,2025-08-26,21:23:55,21621.622,2378.378,24000,SHOP002AUG2500915,Creamy Klepon,1,Cash,0
SHOP002,2025-08-26,21:26:53,47747.748,5252.252,53000,SHOP002AUG2500916,"Vanilla Latte (Gedhe), Hazelnut Latte",2,BCA,0
SHOP003,2025-08-26,21:27:07,20720.721,2279.279,23000,SHOP003AUG2501645,Friendly Coffee (Hot double shot),1,BCA,0
SHOP002,2025-08-26,21:29:26,19819.82,2180.18,22000,SHOP002AUG2500917,Cappuccino (Hot Houseblend),1,BCA,0
SHOP001,2025-08-26,21:31:09,37837.838,4162.162,42000,SHOP001AUG2502403,"Gula Gula, Matchapresso (Gedhe)",2,BCA,0
SHOP002,2025-08-26,21:35:01,27027.027,2972.973,30000,SHOP002AUG2500918,Chocolate (Gedhe),1,Cash,0
SHOP001,2025-08-26,21:43:36,54054.054,5945.946,60000,SHOP001AUG2502404,"Candy Latte (Gedhe), Matcha Latte (Gedhe)",2,BCA,0
SHOP001,2025-08-26,21:46:32,21621.622,2378.378,24000,SHOP001AUG2502405,Not Tiramisu Latte,1,BCA,0
SHOP001,2025-08-26,21:49:10,21621.622,2378.378,24000,SHOP001AUG2502406,"Banana Bread (Original), Banana Bread (Chocolate)",2,BCA,0
SHOP003,2025-08-26,21:52:35,18918.919,2081.081,21000,SHOP003AUG2501646,Red Apple,1,BCA,0
SHOP001,2025-08-26,21:53:57,20720.721,2279.279,23000,SHOP001AUG2502407,Moody,1,BCA,0
SHOP003,2025-08-26,22:03:29,27027.027,2972.973,30000,SHOP003AUG2501647,Happy Moca (Ice),1,BCA,0
SHOP001,2025-08-26,22:11:34,19819.82,2180.18,22000,SHOP001AUG2502408,Jus Semangka,1,BCA,0
SHOP001,2025-08-26,22:14:32,10810.811,1189.189,12000,SHOP001AUG2502409,Banana Bread (Original),1,BCA,0
SHOP002,2025-08-26,22:16:20,39639.64,4360.36,44000,SHOP002AUG2500919,"Americano (Hot Houseblend), Forbidden Berry",2,BCA,0
SHOP003,2025-08-26,22:20:19,18018.018,1981.982,20000,SHOP003AUG2501648,Chamomile,1,BCA,0
SHOP001,2025-08-26,22:39:47,10810.811,1189.189,12000,SHOP001AUG2502410,Espresso Houseblend (On The Rock),1,BCA,0
SHOP001,2025-08-26,22:46:48,47747.748,5252.252,53000,SHOP001AUG2502411,"Chocolate (Gedhe), Vanilla Latte",2,BCA,0
SHOP003,2025-08-26,22:47:34,21621.622,2378.378,24000,SHOP003AUG2501649,Matcha Latte (Hot),1,BCA,0
SHOP002,2025-08-26,22:48:34,20720.721,2279.279,23000,SHOP002AUG2500920,Moody,1,Cash,0
SHOP003,2025-08-26,22:55:12,20720.721,2279.279,23000,SHOP003AUG2501650,Black Rice (Hot),1,BCA,0
SHOP003,2025-08-26,22:56:24,5405.405,594.595,6000,SHOP003AUG2501651,Extra Shot (Houseblend),1,BCA,0
SHOP001,2025-08-26,22:57:20,20720.721,2279.279,23000,SHOP001AUG2502412,Sunset,1,BCA,0
SHOP002,2025-08-27,07:19:17,4504.505,495.495,5000,SHOP002AUG2500921,Air Mineral,1,BCA,0
SHOP001,2025-08-27,07:27:51,18918.919,2081.081,21000,SHOP001AUG2502413,Green Thai Tea,1,BCA,0
SHOP002,2025-08-27,07:28:10,20720.721,2279.279,23000,SHOP002AUG2500922,Hazelnut Latte,1,Cash,0
SHOP002,2025-08-27,07:34:26,19819.82,2180.18,22000,SHOP002AUG2500923,Cappuccino (Ice Arabica),1,Cash,0
SHOP002,2025-08-27,07:49:01,9009.009,990.991,10000,SHOP002AUG2500924,Susu Oat,1,Cash,0
SHOP002,2025-08-27,07:57:29,27027.027,2972.973,30000,SHOP002AUG2500925,Chocolate (Gedhe),1,BCA,0
SHOP001,2025-08-27,08:01:26,0.0,0.0,0,SHOP001AUG2502414,Biru (Gedhe),1,Cash,1
SHOP001,2025-08-27,08:09:19,21621.622,2378.378,24000,SHOP001AUG2502415,Biru,1,BCA,0
SHOP001,2025-08-27,08:15:45,20720.721,2279.279,23000,SHOP001AUG2502416,Friendly Coffee (Hot),1,BCA,0
SHOP001,2025-08-27,08:21:47,20720.721,2279.279,23000,SHOP001AUG2502417,Red Liquid,1,BCA,0
SHOP002,2025-08-27,08:22:10,42342.342,4657.658,47000,SHOP002AUG2500926,"Chocolate (Ice), Jus Semangka",2,BCA,0
SHOP002,2025-08-27,08:22:15,40540.541,4459.459,45000,SHOP002AUG2500927,"WHITE (Arabica), Nostaltea",2,BCA,0
SHOP001,2025-08-27,08:32:38,27027.027,2972.973,30000,SHOP001AUG2502418,Hazelnut Latte (Gedhe),1,BCA,0
SHOP001,2025-08-27,08:39:17,22522.523,2477.477,25000,SHOP001AUG2502419,"Red Apple, Upgrade Beans (Arabica)",2,BCA,0
SHOP001,2025-08-27,08:44:48,27027.027,2972.973,30000,SHOP001AUG2502420,Friendly Coffee (Gedhe),1,BCA,0
SHOP001,2025-08-27,08:49:55,20720.721,2279.279,23000,SHOP001AUG2502421,Friendly Coffee (Hot),1,BCA,0
SHOP001,2025-08-27,09:07:07,22522.523,2477.477,25000,SHOP001AUG2502422,Waffle,1,BCA,0
SHOP003,2025-08-27,09:20:52,3603.604,396.396,4000,SHOP003AUG2501652,Upgrade Beans (Arabica),1,BCA,0
SHOP001,2025-08-27,09:22:23,6306.306,693.694,7000,SHOP001AUG2502423,Extra Shot (Arabica),1,BCA,0
SHOP001,2025-08-27,09:29:28,21621.622,2378.378,24000,SHOP001AUG2502424,Forbidden Berry,1,BCA,0
SHOP003,2025-08-27,09:38:28,20720.721,2279.279,23000,SHOP003AUG2501653,Candy Latte,1,BCA,0
SHOP003,2025-08-27,09:45:57,0.0,0.0,0,SHOP003AUG2501654,Matcha Espresso,1,Cash,1
SHOP001,2025-08-27,09:48:22,18918.919,2081.081,21000,SHOP001AUG2502425,Jasmine (Hot),1,BCA,0
SHOP001,2025-08-27,09:53:18,27027.027,2972.973,30000,SHOP001AUG2502426,Happy Moca (Ice),1,BCA,0
SHOP001,2025-08-27,10:07:06,24324.324,2675.676,27000,SHOP001AUG2502427,"Green Apple, Extra Shot (Houseblend)",2,BCA,0
SHOP001,2025-08-27,10:12:26,40540.541,4459.459,45000,SHOP001AUG2502428,"Creamy Klepon, Jasmine (Ice)",2,BCA,0
SHOP003,2025-08-27,10:26:56,22522.523,2477.477,25000,SHOP003AUG2501655,Waffle,1,BCA,0
SHOP003,2025-08-27,10:37:47,39639.64,4360.36,44000,SHOP003AUG2501656,"BLACK (Arabica), Cold Brew",2,BCA,0
SHOP001,2025-08-27,10:42:28,22522.523,2477.477,25000,SHOP001AUG2502429,Chocolate (Ice),1,BCA,0
SHOP001,2025-08-27,10:46:39,19819.82,2180.18,22000,SHOP001AUG2502430,Jus Semangka,1,BCA,0
SHOP002,2025-08-27,10:47:11,25225.225,2774.775,28000,SHOP002AUG2500928,Croffle,1,BCA,0
SHOP001,2025-08-27,10:50:33,0.0,0.0,0,SHOP001AUG2502431,Basic Latte (Ice Houseblend),1,Cash,1
SHOP003,2025-08-27,10:51:45,36036.036,3963.964,40000,SHOP003AUG2501657,"Chocolate (Gedhe), Donat Polos",2,Cash,0
SHOP002,2025-08-27,10:52:20,34234.234,3765.766,38000,SHOP002AUG2500929,"Red Liquid, Nostaltea",2,BCA,0
SHOP002,2025-08-27,10:55:38,10810.811,1189.189,12000,SHOP002AUG2500930,Gula Gula,1,BCA,0
SHOP002,2025-08-27,11:01:59,27027.027,2972.973,30000,SHOP002AUG2500931,Friendly Coffee (Gedhe),1,Cash,0
SHOP001,2025-08-27,11:23:58,27027.027,2972.973,30000,SHOP001AUG2502432,Happy Moca (Hot),1,BCA,0
SHOP001,2025-08-27,11:29:05,10810.811,1189.189,12000,SHOP001AUG2502433,Banana Bread (Original),1,BCA,0
SHOP003,2025-08-27,11:32:37,21621.622,2378.378,24000,SHOP003AUG2501658,Apple Pie Latte,1,BCA,0
SHOP003,2025-08-27,11:37:30,10810.811,1189.189,12000,SHOP003AUG2501659,Gula Gula,1,Cash,0
SHOP003,2025-08-27,11:38:41,21621.622,2378.378,24000,SHOP003AUG2501660,Not Tiramisu Latte,1,BCA,0
SHOP002,2025-08-27,11:48:55,3603.604,396.396,4000,SHOP002AUG2500932,Upgrade Beans (Arabica),1,BCA,0
SHOP001,2025-08-27,11:56:19,19819.82,2180.18,22000,SHOP001AUG2502434,Cappuccino (Ice Houseblend),1,BCA,0
SHOP003,2025-08-27,12:00:18,38738.739,4261.261,43000,SHOP003AUG2501661,"Sunset, BLACK (Arabica)",2,BCA,0
SHOP003,2025-08-27,12:09:41,0.0,0.0,0,SHOP003AUG2501662,Apple Pie Latte,1,Cash,1
SHOP003,2025-08-27,12:09:45,20720.721,2279.279,23000,SHOP003AUG2501663,Basic Latte (Hot Houseblend),1,Cash,0
SHOP001,2025-08-27,12:13:04,18918.919,2081.081,21000,SHOP001AUG2502435,Shakencano,1,BCA,0
SHOP001,2025-08-27,12:17:34,52252.252,5747.748,58000,SHOP001AUG2502436,"Candy Latte (Gedhe), Croffle",2,Cash,0
SHOP001,2025-08-27,12:17:35,27027.027,2972.973,30000,SHOP001AUG2502437,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP001,2025-08-27,12:18:44,20720.721,2279.279,23000,SHOP001AUG2502438,Black Rice (Ice),1,BCA,0
SHOP003,2025-08-27,12:26:50,27027.027,2972.973,30000,SHOP003AUG2501664,Thai Tea (Gedhe),1,BCA,0
SHOP003,2025-08-27,12:35:24,25225.225,2774.775,28000,SHOP003AUG2501665,Croffle,1,Cash,0
SHOP003,2025-08-27,12:38:48,42342.342,4657.658,47000,SHOP003AUG2501666,"Hazelnut Latte, Creamy Klepon",2,BCA,0
SHOP003,2025-08-27,12:40:45,20720.721,2279.279,23000,SHOP003AUG2501667,Vanilla Latte,1,BCA,0
SHOP001,2025-08-27,12:49:19,27027.027,2972.973,30000,SHOP001AUG2502439,Apple Pie Latte (Gedhe),1,Cash,0
SHOP003,2025-08-27,12:56:43,27027.027,2972.973,30000,SHOP003AUG2501668,WHITE (Arabica),1,BCA,0
SHOP001,2025-08-27,12:57:33,27027.027,2972.973,30000,SHOP001AUG2502440,Matchapresso (Gedhe),1,BCA,0
SHOP003,2025-08-27,13:11:05,27027.027,2972.973,30000,SHOP003AUG2501669,Not Tiramisu Latte (Gedhe),1,BCA,0
SHOP003,2025-08-27,13:16:03,22522.523,2477.477,25000,SHOP003AUG2501670,Chocolate (Hot),1,BCA,0
SHOP002,2025-08-27,13:18:45,20720.721,2279.279,23000,SHOP002AUG2500933,Friendly Coffee (Ice),1,BCA,0
SHOP001,2025-08-27,13:29:29,27027.027,2972.973,30000,SHOP001AUG2502441,Matcha Latte (Gedhe),1,Cash,0
SHOP003,2025-08-27,13:37:21,21621.622,2378.378,24000,SHOP003AUG2501671,Forbidden Berry,1,Cash,0
SHOP001,2025-08-27,13:37:56,43243.243,4756.757,48000,SHOP001AUG2502442,"Basic Latte (Hot Arabica), Chocolate (Ice)",2,Cash,0
SHOP003,2025-08-27,13:38:12,21621.622,2378.378,24000,SHOP003AUG2501672,Creamy Klepon,1,Cash,0
SHOP001,2025-08-27,13:42:46,21621.622,2378.378,24000,SHOP001AUG2502443,Berry Cake,1,Cash,0
SHOP001,2025-08-27,13:43:40,27027.027,2972.973,30000,SHOP001AUG2502444,Friendly Coffee (Gedhe),1,BCA,0
SHOP003,2025-08-27,13:57:17,20720.721,2279.279,23000,SHOP003AUG2501673,Basic Latte (Ice Arabica),1,BCA,0
SHOP001,2025-08-27,13:57:40,41441.441,4558.559,46000,SHOP001AUG2502445,"Friendly Coffee (Ice double shot), Hazelnut Latte",2,BCA,0
SHOP003,2025-08-27,13:57:54,27027.027,2972.973,30000,SHOP003AUG2501674,Happy Moca (Ice),1,BCA,0
SHOP001,2025-08-27,14:03:33,0.0,0.0,0,SHOP001AUG2502446,Cappuccino (Hot Arabica),1,Cash,1
SHOP003,2025-08-27,14:05:50,21621.622,2378.378,24000,SHOP003AUG2501675,Biru,1,BCA,0
SHOP001,2025-08-27,14:06:52,19819.82,2180.18,22000,SHOP001AUG2502447,Pisang Coklat,1,BCA,0
SHOP003,2025-08-27,14:08:48,9009.009,990.991,10000,SHOP003AUG2501676,Donat Polos,1,BCA,0
SHOP001,2025-08-27,14:09:18,46846.847,5153.153,52000,SHOP001AUG2502448,"WHITE (Arabica), Jus Semangka",2,BCA,0
SHOP002,2025-08-27,14:12:51,45045.045,4954.955,50000,SHOP002AUG2500934,"WHITE, Americano (Ice Houesblend)",2,BCA,0
SHOP001,2025-08-27,14:13:19,20720.721,2279.279,23000,SHOP001AUG2502449,Summer,1,BCA,0
SHOP003,2025-08-27,14:18:31,20720.721,2279.279,23000,SHOP003AUG2501677,Basic Latte (Ice Houseblend),1,BCA,0
SHOP001,2025-08-27,14:22:12,16216.216,1783.784,18000,SHOP001AUG2502450,Soft Tea,1,BCA,0
SHOP002,2025-08-27,14:25:21,18918.919,2081.081,21000,SHOP002AUG2500935,Shakencano,1,Cash,0
SHOP001,2025-08-27,14:45:36,27027.027,2972.973,30000,SHOP001AUG2502451,Green Thai Tea (Gedhe),1,BCA,0
SHOP001,2025-08-27,14:47:44,22522.523,2477.477,25000,SHOP001AUG2502452,Waffle,1,BCA,0
SHOP001,2025-08-27,14:50:18,18918.919,2081.081,21000,SHOP001AUG2502453,Green Thai Tea,1,BCA,0
SHOP001,2025-08-27,14:53:28,22522.523,2477.477,25000,SHOP001AUG2502454,Matcha Espresso,1,BCA,0
SHOP003,2025-08-27,14:55:25,0.0,0.0,0,SHOP003AUG2501678,Friendly Coffee (Ice),1,Cash,1
SHOP002,2025-08-27,14:58:44,18018.018,1981.982,20000,SHOP002AUG2500936,BLACK (Arabica),1,BCA,0
SHOP002,2025-08-27,15:11:43,21621.622,2378.378,24000,SHOP002AUG2500937,Apple Pie Latte,1,BCA,0
SHOP001,2025-08-27,15:12:45,5405.405,594.595,6000,SHOP001AUG2502455,Extra Shot (Houseblend),1,BCA,0
SHOP001,2025-08-27,15:14:31,18918.919,2081.081,21000,SHOP001AUG2502456,Jasmine (Ice),1,BCA,0
SHOP003,2025-08-27,15:23:32,18918.919,2081.081,21000,SHOP003AUG2501679,Red Apple,1,BCA,0
SHOP003,2025-08-27,15:24:37,18018.018,1981.982,20000,SHOP003AUG2501680,BLACK (Houseblend),1,BCA,0
SHOP001,2025-08-27,15:32:09,27027.027,2972.973,30000,SHOP001AUG2502457,Candy Latte (Gedhe),1,BCA,0
SHOP003,2025-08-27,15:38:47,47747.748,5252.252,53000,SHOP003AUG2501681,"Biru (Gedhe), Hazelnut Latte",2,Cash,0
SHOP001,2025-08-27,15:44:28,9009.009,990.991,10000,SHOP001AUG2502458,Susu Oat,1,BCA,0
SHOP003,2025-08-27,15:45:59,22522.523,2477.477,25000,SHOP003AUG2501682,Chocolate (Hot),1,BCA,0
SHOP002,2025-08-27,15:49:11,42342.342,4657.658,47000,SHOP002AUG2500938,"Chocolate (Ice), Cappuccino (Ice Houseblend)",2,BCA,0
SHOP002,2025-08-27,15:49:35,18918.919,2081.081,21000,SHOP002AUG2500939,Shakencano,1,BCA,0
SHOP003,2025-08-27,15:55:51,27027.027,2972.973,30000,SHOP003AUG2501683,Happy Moca (Ice),1,BCA,0
SHOP001,2025-08-27,16:03:11,27927.928,3072.072,31000,SHOP001AUG2502459,"Lemon Tea (Hot), Donat Polos",2,BCA,0
SHOP001,2025-08-27,16:08:38,0.0,0.0,0,SHOP001AUG2502460,Basic Latte (Ice Houseblend),1,Cash,1
SHOP003,2025-08-27,16:10:48,19819.82,2180.18,22000,SHOP003AUG2501684,Cappuccino (Hot Arabica),1,BCA,0
SHOP001,2025-08-27,16:12:26,42342.342,4657.658,47000,SHOP001AUG2502461,"Friendly Coffee (Ice double shot), Not Tiramisu Latte",2,BCA,0
SHOP003,2025-08-27,16:20:36,20720.721,2279.279,23000,SHOP003AUG2501685,Summer,1,Cash,0
